,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
128,1628415,Dillon Brooks,1610612763,MEM,27.0,6-6,78,225,Oregon,Canada,2017,2,45,59,14.4,3.3,2.5,6.1,0.019,0.08,0.217,0.482,0.115
129,1627734,Domantas Sabonis,1610612758,SAC,26.0,7-1,85,240,Gonzaga,Lithuania,2016,1,11,63,19.0,12.3,7.0,4.3,0.093,0.283,0.212,0.673,0.29
130,1631230,Dominick Barlow,1610612759,SAS,19.0,6-9,81,215,None,USA,Undrafted,Undrafted,Undrafted,14,3.1,2.6,0.6,-15.3,0.113,0.126,0.12,0.568,0.078
131,1628378,Donovan Mitchell,1610612739,CLE,26.0,6-1,73,215,Louisville,USA,2017,1,13,58,27.7,4.1,4.7,5.9,0.028,0.094,0.308,0.611,0.22
132,1628978,Donte DiVincenzo,1610612744,GSW,26.0,6-4,76,203,Villanova,USA,2018,1,17,57,9.1,4.4,3.4,1.1,0.039,0.124,0.143,0.589,0.172
133,1627827,Dorian Finney-Smith,1610612751,BKN,29.0,6-7,79,220,Florida,USA,Undrafted,Undrafted,Undrafted,53,8.5,4.9,1.5,0.2,0.053,0.108,0.126,0.525,0.069
134,203926,Doug McDermott,1610612759,SAS,31.0,6-6,78,225,Creighton,USA,2014,1,11,56,9.9,2.2,1.4,-8.0,0.015,0.088,0.179,0.597,0.095
135,203110,Draymond Green,1610612744,GSW,33.0,6-6,78,230,Michigan State,USA,2012,2,35,59,8.5,7.3,6.8,5.5,0.026,0.189,0.127,0.6,0.27
136,1629234,Drew Eubanks,1610612757,POR,26.0,6-10,82,245,Oregon State,USA,Undrafted,Undrafted,Undrafted,65,6.1,5.1,1.2,-0.1,0.083,0.179,0.111,0.699,0.085
137,1630696,Dru Smith,1610612751,BKN,25.0,6-3,75,203,Missouri,USA,Undrafted,Undrafted,Undrafted,10,4.2,1.8,1.5,-3.9,0.016,0.123,0.144,0.532,0.172
138,1630613,Duane Washington Jr.,1610612752,NYK,22.0,6-2,74,197,Ohio State,Germany,Undrafted,Undrafted,Undrafted,31,7.9,1.2,2.0,-0.5,0.004,0.085,0.298,0.458,0.26
139,1629130,Duncan Robinson,1610612748,MIA,28.0,6-7,79,215,Michigan,USA,Undrafted,Undrafted,Undrafted,33,6.7,1.8,1.2,-4.8,0.014,0.097,0.168,0.537,0.105
140,203939,Dwight Powell,1610612742,DAL,31.0,6-10,82,240,Stanford,Canada,2014,2,45,62,6.8,4.3,0.8,6.1,0.104,0.123,0.122,0.738,0.059
141,1630700,Dyson Daniels,1610612740,NOP,19.0,6-7,79,199,None,Australia,2022,1,8,44,4.2,3.4,2.4,1.5,0.035,0.136,0.109,0.521,0.164
142,1628410,Edmond Sumner,1610612751,BKN,27.0,6-4,76,196,Xavier,USA,2017,2,52,47,7.5,1.6,1.4,2.3,0.018,0.086,0.21,0.592,0.14
143,201569,Eric Gordon,1610612746,LAC,34.0,6-3,75,215,Indiana,USA,2008,1,7,56,12.6,2.0,2.8,-6.8,0.008,0.06,0.172,0.576,0.137
144,1630647,Eugene Omoruyi,1610612765,DET,26.0,6-6,78,235,Oregon,Nigeria,Undrafted,Undrafted,Undrafted,27,5.3,2.3,0.5,2.9,0.083,0.101,0.188,0.541,0.058
145,203095,Evan Fournier,1610612752,NYK,30.0,6-6,78,205,None,France,2012,1,20,23,6.8,2.0,1.5,0.7,0.009,0.093,0.18,0.49,0.119
146,1630596,Evan Mobley,1610612739,CLE,21.0,6-11,83,215,Southern California,USA,2021,1,3,67,16.0,8.9,2.7,5.3,0.073,0.201,0.2,0.589,0.118
147,1630267,Facundo Campazzo,1610612742,DAL,31.0,5-10,70,195,None,Argentina,Undrafted,Undrafted,Undrafted,8,1.3,0.3,1.1,11.0,0.0,0.041,0.144,0.36,0.3
148,1628402,Frank Jackson,1610612762,UTA,24.0,6-3,75,205,Duke,USA,2017,2,31,1,0.0,2.0,1.0,-22.2,0.125,0.333,0.25,0.0,0.25
149,1626163,Frank Kaminsky,1610612745,HOU,29.0,7-0,84,240,Wisconsin,USA,2015,1,9,32,2.5,1.4,0.9,-2.1,0.018,0.212,0.147,0.645,0.19
150,1628373,Frank Ntilikina,1610612742,DAL,24.0,6-4,76,200,None,France,2017,1,8,41,2.3,1.3,1.1,3.6,0.012,0.095,0.123,0.43,0.129
151,1630532,Franz Wagner,1610612753,ORL,21.0,6-10,82,220,Michigan,Germany,2021,1,8,66,18.9,3.8,3.4,0.6,0.026,0.09,0.23,0.593,0.161
152,1627832,Fred VanVleet,1610612761,TOR,29.0,6-0,72,197,Wichita State,USA,Undrafted,Undrafted,Undrafted,56,19.1,4.3,7.0,1.3,0.012,0.113,0.221,0.538,0.273
153,1627788,Furkan Korkmaz,1610612755,PHI,25.0,6-7,79,202,None,Turkey,2016,1,26,26,3.9,1.2,0.7,-3.4,0.023,0.092,0.174,0.542,0.102
154,1629216,Gabe Vincent,1610612748,MIA,26.0,6-2,74,200,California-Santa Barbara,USA,Undrafted,Undrafted,Undrafted,54,9.3,2.2,2.5,1.3,0.015,0.072,0.171,0.516,0.139
155,202066,Garrett Temple,1610612740,NOP,36.0,6-6,78,195,Louisiana State,USA,Undrafted,Undrafted,Undrafted,19,2.2,0.6,0.5,-0.7,0.014,0.068,0.125,0.542,0.111
156,1629726,Garrison Mathews,1610612737,ATL,26.0,6-6,78,215,Lipscomb,USA,Undrafted,Undrafted,Undrafted,47,4.6,1.3,0.5,-7.1,0.015,0.078,0.134,0.569,0.057
157,203914,Gary Harris,1610612753,ORL,28.0,6-4,76,210,Michigan State,USA,2014,1,19,36,8.5,2.2,1.2,-3.0,0.02,0.075,0.126,0.636,0.066
158,1627780,Gary Payton II,1610612744,GSW,30.0,6-2,74,195,Oregon State,USA,Undrafted,Undrafted,Undrafted,15,4.1,2.6,1.5,4.6,0.045,0.118,0.095,0.713,0.111
159,1629018,Gary Trent Jr.,1610612761,TOR,24.0,6-5,77,209,Duke,USA,2018,2,37,59,17.7,2.6,1.6,-2.9,0.012,0.071,0.209,0.558,0.075
160,201588,George Hill,1610612754,IND,36.0,6-4,76,188,Indiana-Purdue Indianapolis,USA,2008,1,26,37,4.9,1.8,2.4,-0.5,0.018,0.073,0.109,0.582,0.181
161,1627777,Georges Niang,1610612755,PHI,29.0,6-7,79,230,Iowa State,USA,2016,2,50,63,8.5,2.4,1.1,5.2,0.015,0.109,0.165,0.62,0.08
162,203507,Giannis Antetokounmpo,1610612749,MIL,28.0,7-0,84,243,None,Greece,2013,1,15,52,31.2,11.9,5.5,7.2,0.066,0.266,0.375,0.598,0.307
163,1629048,Goga Bitadze,1610612753,ORL,23.0,6-11,83,250,None,Georgia,2019,1,18,26,3.7,2.8,0.9,7.7,0.119,0.149,0.145,0.576,0.119
164,201609,Goran Dragic,1610612749,MIL,36.0,6-4,76,190,None,Slovenia,2008,2,45,51,6.4,1.4,2.7,1.2,0.017,0.071,0.196,0.514,0.238
165,202330,Gordon Hayward,1610612766,CHA,32.0,6-7,79,225,Butler,USA,2010,1,9,42,14.5,4.4,3.9,-3.4,0.021,0.112,0.195,0.554,0.177
166,203476,Gorgui Dieng,1610612759,SAS,33.0,6-10,82,248,Louisville,Senegal,2013,1,21,22,3.1,2.6,1.4,-13.2,0.076,0.193,0.169,0.495,0.196
167,1629684,Grant Williams,1610612738,BOS,24.0,6-6,78,236,Tennessee,USA,2019,1,22,65,8.4,4.8,1.8,4.8,0.041,0.135,0.126,0.612,0.087
168,1628960,Grayson Allen,1610612749,MIL,27.0,6-4,76,198,Duke,USA,2018,1,21,62,10.8,3.4,2.4,4.7,0.032,0.081,0.143,0.622,0.112
169,1630535,Greg Brown III,1610612757,POR,21.0,6-7,79,206,Texas,USA,2021,2,43,16,1.8,1.2,0.2,-3.4,0.019,0.175,0.17,0.421,0.055
170,1628977,Hamidou Diallo,1610612765,DET,24.0,6-5,77,202,Kentucky,USA,2018,2,45,56,9.3,3.5,1.0,-0.6,0.056,0.136,0.21,0.593,0.088
171,203084,Harrison Barnes,1610612758,SAC,30.0,6-8,80,225,North Carolina,USA,2012,1,7,65,15.0,4.7,1.6,4.1,0.031,0.115,0.168,0.63,0.065
172,1629312,Haywood Highsmith,1610612748,MIA,26.0,6-5,77,220,Wheeling Jesuit,USA,2018,,,45,4.6,3.6,0.7,-5.4,0.05,0.135,0.118,0.521,0.055
173,1630529,Herbert Jones,1610612740,NOP,24.0,6-7,79,206,Alabama,USA,2021,2,35,50,9.5,4.1,2.3,0.3,0.05,0.093,0.147,0.538,0.104
174,1630193,Immanuel Quickley,1610612752,NYK,23.0,6-2,74,190,Kentucky,USA,2020,1,25,67,13.3,4.0,3.2,5.7,0.023,0.108,0.189,0.568,0.169
175,1630171,Isaac Okoro,1610612739,CLE,22.0,6-5,77,225,Auburn,USA,2020,1,5,69,6.6,2.5,1.2,5.4,0.033,0.087,0.121,0.614,0.073
176,1628392,Isaiah Hartenstein,1610612752,NYK,24.0,7-0,84,250,None,Germany,2017,2,43,68,5.0,6.5,0.9,5.2,0.131,0.183,0.11,0.564,0.061
177,1630543,Isaiah Jackson,1610612754,IND,21.0,6-9,81,205,Kentucky,USA,2021,1,22,49,6.5,3.9,0.9,-5.3,0.09,0.16,0.164,0.593,0.085
178,1630198,Isaiah Joe,1610612760,OKC,23.0,6-3,75,165,Arkansas,USA,2020,2,49,58,9.1,2.2,1.2,8.5,0.018,0.111,0.169,0.66,0.09
179,1630587,Isaiah Livers,1610612765,DET,24.0,6-6,78,232,Michigan,USA,2021,2,42,44,6.1,2.5,0.7,-8.3,0.02,0.093,0.112,0.574,0.046
180,1630600,Isaiah Mobley,1610612739,CLE,23.0,6-8,80,238,Southern California,USA,2022,2,49,8,1.1,1.4,0.0,49.3,0.05,0.278,0.143,0.563,0.0
181,1629676,Isaiah Roby,1610612759,SAS,25.0,6-8,80,230,Nebraska,USA,2019,2,45,42,4.1,2.6,0.9,-10.4,0.04,0.188,0.173,0.497,0.114
182,1630191,Isaiah Stewart,1610612765,DET,21.0,6-8,80,250,Washington,USA,2020,1,16,50,11.3,8.1,1.4,-8.0,0.078,0.202,0.17,0.56,0.073
183,1630225,Isaiah Todd,1610612764,WAS,21.0,6-9,81,219,None,USA,2021,2,31,4,0.5,0.0,0.0,-14.8,0.0,0.0,0.133,0.25,0.0
184,202397,Ish Smith,1610612743,DEN,34.0,6-0,72,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,33,2.8,1.4,2.3,-4.8,0.014,0.122,0.184,0.447,0.336
185,1630688,Ish Wainright,1610612756,PHX,28.0,6-5,77,250,Baylor,USA,Undrafted,Undrafted,Undrafted,48,4.3,2.1,0.9,7.9,0.05,0.083,0.117,0.545,0.082
186,1627826,Ivica Zubac,1610612746,LAC,25.0,7-0,84,240,None,Croatia,2016,2,32,62,10.3,10.1,1.1,-2.6,0.118,0.233,0.144,0.654,0.052
187,1631120,JD Davison,1610612738,BOS,20.0,6-1,73,195,Alabama,USA,2022,2,53,7,0.9,0.7,0.4,-26.7,0.056,0.222,0.261,0.273,0.25
188,1630550,JT Thor,1610612766,CHA,20.0,6-9,81,203,Auburn,USA,2021,2,37,55,2.5,1.8,0.4,-7.2,0.044,0.104,0.117,0.441,0.054
189,1629630,Ja Morant,1610612763,MEM,23.0,6-2,74,174,Murray State,USA,2019,1,2,53,27.1,6.0,8.2,7.1,0.032,0.137,0.343,0.555,0.417
190,203210,JaMychal Green,1610612744,GSW,32.0,6-9,81,227,Alabama,USA,Undrafted,Undrafted,Undrafted,47,6.3,3.7,0.9,-9.0,0.086,0.168,0.175,0.626,0.095
191,201580,JaVale McGee,1610612742,DAL,35.0,7-0,84,270,Nevada,USA,2008,1,18,36,4.1,2.6,0.3,-14.8,0.095,0.217,0.218,0.612,0.056
192,1631095,Jabari Smith Jr.,1610612745,HOU,19.0,6-11,83,220,Auburn,USA,2022,1,3,63,12.1,7.0,1.2,-12.1,0.042,0.184,0.183,0.504,0.058
193,1631133,Jabari Walker,1610612757,POR,20.0,6-7,79,200,Colorado,USA,2022,2,57,43,2.7,2.0,0.5,-4.6,0.088,0.133,0.139,0.51,0.083
194,1631298,Jack White,1610612743,DEN,25.0,6-7,79,225,Duke,Australia,Undrafted,Undrafted,Undrafted,16,1.2,0.6,0.2,-31.3,0.056,0.14,0.143,0.548,0.097
195,1630702,Jaden Hardy,1610612742,DAL,20.0,6-3,75,198,None,USA,2022,2,37,33,6.5,1.3,0.8,-5.3,0.005,0.108,0.234,0.57,0.12
196,1631093,Jaden Ivey,1610612765,DET,21.0,6-4,76,195,Purdue,USA,2022,1,5,62,15.4,3.9,4.9,-12.3,0.031,0.098,0.244,0.524,0.256
197,1630183,Jaden McDaniels,1610612750,MIN,22.0,6-9,81,185,Washington,USA,2020,1,28,65,11.6,3.9,2.0,2.5,0.042,0.082,0.15,0.609,0.087
198,1630531,Jaden Springer,1610612755,PHI,20.0,6-4,76,202,Tennessee,USA,2021,1,28,7,2.4,1.0,0.1,-27.6,0.167,0.107,0.246,0.618,0.083
199,203109,Jae Crowder,1610612749,MIL,32.0,6-6,78,235,Marquette,USA,2012,2,34,8,6.1,4.3,1.4,8.5,0.053,0.141,0.117,0.627,0.099
200,1630256,Jae'Sean Tate,1610612745,HOU,27.0,6-5,77,230,Ohio State,USA,Undrafted,Undrafted,Undrafted,26,9.1,3.8,2.4,-10.2,0.058,0.109,0.175,0.544,0.167
201,1631222,Jake LaRavia,1610612763,MEM,21.0,6-7,79,235,Wake Forest,USA,2022,1,19,32,3.1,1.9,0.7,-7.4,0.042,0.103,0.119,0.532,0.073
202,1627751,Jakob Poeltl,1610612761,TOR,27.0,7-1,85,245,Utah,Austria,2016,1,9,58,12.7,9.1,2.9,-6.5,0.116,0.238,0.183,0.638,0.16
203,1628973,Jalen Brunson,1610612752,NYK,26.0,6-2,74,190,Villanova,USA,2018,2,33,62,23.8,3.6,6.1,2.1,0.017,0.084,0.264,0.595,0.279
204,1631105,Jalen Duren,1610612765,DET,19.0,6-11,83,250,Memphis,USA,2022,1,13,53,8.5,8.7,1.1,-9.3,0.126,0.219,0.129,0.649,0.065
205,1630224,Jalen Green,1610612745,HOU,21.0,6-4,76,186,None,USA,2021,1,2,60,21.8,3.8,3.6,-9.8,0.014,0.098,0.279,0.534,0.169
206,1630552,Jalen Johnson,1610612737,ATL,21.0,6-8,80,219,Duke,USA,2021,1,20,62,5.2,3.9,1.0,0.7,0.05,0.212,0.147,0.553,0.091
207,1629667,Jalen McDaniels,1610612755,PHI,25.0,6-9,81,205,San Diego State,USA,2019,2,52,68,9.8,4.6,1.8,-4.0,0.032,0.147,0.166,0.554,0.098
208,1630188,Jalen Smith,1610612754,IND,22.0,6-9,81,215,Maryland,USA,2020,1,10,55,9.0,5.6,0.9,-4.6,0.089,0.203,0.204,0.559,0.072
209,1630591,Jalen Suggs,1610612753,ORL,21.0,6-5,77,205,Gonzaga,USA,2021,1,5,42,9.6,2.9,3.2,-3.5,0.043,0.08,0.193,0.518,0.198
210,1631114,Jalen Williams,1610612760,OKC,21.0,6-5,77,211,Santa Clara,USA,2022,1,12,60,13.3,4.2,3.1,-1.2,0.031,0.107,0.175,0.596,0.145
211,1631288,Jamal Cain,1610612748,MIA,23.0,6-6,78,191,Oakland,USA,Undrafted,Undrafted,Undrafted,14,4.7,2.8,0.6,0.0,0.064,0.136,0.136,0.579,0.08
212,1627750,Jamal Murray,1610612743,DEN,26.0,6-4,76,215,Kentucky,Canada,2016,1,7,53,20.2,4.0,6.0,7.4,0.026,0.099,0.258,0.567,0.256
213,1631123,Jamaree Bouyea,1610612764,WAS,23.0,6-2,74,180,San Francisco,USA,Undrafted,Undrafted,Undrafted,4,3.8,1.3,1.0,-18.5,0.017,0.075,0.123,0.54,0.098
214,1630547,James Bouknight,1610612766,CHA,22.0,6-4,76,190,Connecticut,USA,2021,1,11,26,4.3,2.0,1.1,-2.8,0.013,0.12,0.175,0.421,0.112
215,201935,James Harden,1610612755,PHI,33.0,6-5,77,220,Arizona State,USA,2009,1,3,49,21.9,6.3,10.8,6.1,0.019,0.158,0.249,0.622,0.445
216,201949,James Johnson,1610612754,IND,36.0,6-7,79,240,Wake Forest,USA,2009,1,16,12,2.2,1.3,0.6,4.9,0.019,0.167,0.145,0.452,0.099
217,1630164,James Wiseman,1610612765,DET,21.0,7-0,84,240,Memphis,USA,2020,1,2,30,8.5,4.9,0.7,-15.7,0.074,0.235,0.198,0.634,0.065
218,1630215,Jared Butler,1610612760,OKC,22.0,6-3,75,193,Baylor,USA,2021,2,40,2,2.5,0.5,2.0,-12.7,0.0,0.04,0.14,0.625,0.286
219,1631197,Jared Rhoden,1610612765,DET,23.0,6-6,78,210,Seton Hall,USA,Undrafted,Undrafted,Undrafted,4,2.0,2.0,0.0,8.5,0.152,0.13,0.113,0.444,0.0
220,1628991,Jaren Jackson Jr.,1610612763,MEM,23.0,6-10,82,242,Michigan State,USA,2018,1,4,48,17.1,6.6,0.9,11.9,0.055,0.158,0.228,0.601,0.044
221,1629020,Jarred Vanderbilt,1610612747,LAL,23.0,6-8,80,214,Kentucky,USA,2018,2,41,63,8.3,7.9,2.6,-1.3,0.094,0.227,0.142,0.611,0.148
222,1628386,Jarrett Allen,1610612739,CLE,24.0,6-9,81,243,Texas,USA,2017,1,22,62,14.4,9.8,1.7,7.3,0.102,0.213,0.162,0.673,0.073
223,1629633,Jarrett Culver,1610612737,ATL,24.0,6-6,78,195,Texas Tech,USA,2019,1,6,10,4.4,3.8,0.6,-5.7,0.065,0.219,0.164,0.452,0.055
224,1630554,Jason Preston,1610612746,LAC,23.0,6-3,75,181,Ohio,USA,2021,2,33,13,3.2,1.7,2.1,-0.9,0.014,0.179,0.168,0.489,0.314
225,1629750,Javonte Green,1610612741,CHI,29.0,6-5,77,205,Radford,USA,Undrafted,Undrafted,Undrafted,28,5.9,2.9,0.8,6.9,0.057,0.119,0.132,0.667,0.066
226,1629637,Jaxson Hayes,1610612740,NOP,22.0,7-0,84,220,Texas,USA,2019,1,8,39,5.5,2.9,0.8,-5.0,0.056,0.149,0.149,0.629,0.088
227,1627759,Jaylen Brown,1610612738,BOS,26.0,6-6,78,223,California,USA,2016,1,3,55,26.4,7.0,3.3,4.7,0.034,0.154,0.305,0.58,0.156
228,1629669,Jaylen Nowell,1610612750,MIN,23.0,6-4,76,201,Washington,USA,2019,2,43,62,10.9,2.6,2.0,0.5,0.028,0.107,0.237,0.527,0.154
229,1631119,Jaylin Williams,1610612760,OKC,20.0,6-9,81,240,Arkansas,USA,2022,2,34,34,5.6,4.8,1.5,-3.4,0.047,0.238,0.137,0.547,0.11
230,1628369,Jayson Tatum,1610612738,BOS,25.0,6-8,80,210,Duke,USA,2017,1,3,62,30.3,8.8,4.7,8.1,0.031,0.197,0.32,0.604,0.209
231,1630288,Jeff Dowtin Jr.,1610612761,TOR,25.0,6-3,75,177,Rhode Island,USA,Undrafted,Undrafted,Undrafted,18,2.4,0.9,0.9,-2.0,0.034,0.065,0.126,0.492,0.144
232,201145,Jeff Green,1610612743,DEN,36.0,6-8,80,235,Georgetown,USA,2007,1,5,43,7.8,2.6,1.1,-9.2,0.035,0.098,0.17,0.57,0.087
233,203924,Jerami Grant,1610612757,POR,28.0,6-8,80,210,Syracuse,USA,2014,2,39,62,20.7,4.5,2.4,-0.6,0.025,0.104,0.227,0.608,0.101
234,1630526,Jeremiah Robinson-Earl,1610612760,OKC,22.0,6-8,80,240,Villanova,USA,2021,2,32,34,7.4,4.5,1.0,-2.6,0.087,0.129,0.144,0.558,0.065
235,1631110,Jeremy Sochan,1610612759,SAS,19.0,6-8,80,230,Baylor,Poland,2022,1,9,53,10.7,5.2,2.6,-7.3,0.061,0.135,0.191,0.503,0.131
236,1630579,Jericho Sims,1610612752,NYK,24.0,6-10,82,250,Texas,USA,2021,2,58,49,3.5,4.7,0.5,-6.0,0.117,0.176,0.075,0.774,0.044
237,1628975,Jevon Carter,1610612749,MIL,27.0,6-1,73,200,West Virginia,USA,2018,2,32,66,8.0,2.6,2.5,3.8,0.019,0.088,0.148,0.563,0.152
238,202710,Jimmy Butler,1610612748,MIA,33.0,6-7,79,230,Marquette,USA,2011,1,30,53,22.3,6.1,5.1,1.9,0.071,0.122,0.246,0.635,0.254
239,1629111,Jock Landale,1610612756,PHX,27.0,6-11,83,255,St. Mary's,Australia,Undrafted,Undrafted,Undrafted,57,6.5,4.1,0.9,7.7,0.117,0.163,0.18,0.588,0.092
240,203925,Joe Harris,1610612751,BKN,31.0,6-6,78,220,Virginia,USA,2014,2,33,60,7.9,2.3,1.4,-2.0,0.016,0.085,0.138,0.616,0.089
241,204060,Joe Ingles,1610612749,MIL,35.0,6-9,81,220,None,Australia,Undrafted,Undrafted,Undrafted,33,6.7,3.0,3.0,5.4,0.013,0.109,0.126,0.577,0.171
242,1630580,Joe Wieskamp,1610612761,TOR,23.0,6-6,78,205,Iowa,USA,2021,2,41,3,3.0,0.7,0.3,-8.1,0.0,0.071,0.153,0.563,0.063
243,203954,Joel Embiid,1610612755,PHI,28.0,7-0,84,280,Kansas,Cameroon,2014,1,3,53,33.4,10.1,4.1,7.6,0.056,0.237,0.369,0.648,0.228
244,1631219,John Butler Jr.,1610612757,POR,20.0,7-0,84,190,Florida State,USA,Undrafted,Undrafted,Undrafted,9,0.2,0.2,0.1,7.0,0.03,0.033,0.067,0.2,0.048
245,1628381,John Collins,1610612737,ATL,25.0,6-9,81,226,Wake Forest,USA,2017,1,19,57,12.8,6.6,1.2,0.4,0.034,0.182,0.166,0.588,0.051
246,1629723,John Konchar,1610612763,MEM,26.0,6-5,77,210,Indiana-Purdue Fort Wayne,USA,Undrafted,Undrafted,Undrafted,57,5.7,4.4,1.4,8.9,0.036,0.15,0.103,0.561,0.078
247,202322,John Wall,1610612746,LAC,32.0,6-3,75,210,Kentucky,USA,2010,1,1,34,11.4,2.7,5.2,-6.6,0.018,0.096,0.259,0.497,0.38
248,1631098,Johnny Davis,1610612764,WAS,21.0,6-4,76,195,Wisconsin,USA,2022,1,10,13,1.2,0.6,0.2,-18.6,0.014,0.132,0.144,0.414,0.061
249,1630548,Johnny Juzang,1610612762,UTA,21.0,6-6,78,209,UCLA,USA,Undrafted,Undrafted,Undrafted,5,4.8,1.0,0.2,-26.9,0.027,0.046,0.189,0.446,0.031
250,202685,Jonas Valanciunas,1610612740,NOP,30.0,6-11,83,265,None,Lithuania,2011,1,5,63,14.1,9.7,1.7,-3.7,0.112,0.28,0.229,0.612,0.106
251,1628371,Jonathan Isaac,1610612753,ORL,25.0,6-10,82,230,Florida State,USA,2017,1,6,11,5.0,4.0,0.5,-5.8,0.099,0.25,0.198,0.483,0.085
252,1630228,Jonathan Kuminga,1610612744,GSW,20.0,6-7,79,225,None,DRC,2021,1,7,54,9.2,3.3,1.8,-2.4,0.048,0.117,0.196,0.575,0.13
253,203903,Jordan Clarkson,1610612762,UTA,30.0,6-5,77,194,Missouri,USA,2014,2,46,61,20.8,4.0,4.4,0.8,0.036,0.083,0.273,0.558,0.209
254,1630692,Jordan Goodwin,1610612764,WAS,24.0,6-3,75,200,St. Louis,USA,Undrafted,Undrafted,Undrafted,48,5.8,3.2,2.5,-5.0,0.052,0.127,0.15,0.535,0.207
255,1631160,Jordan Hall,1610612759,SAS,21.0,6-7,79,215,St. Joseph's (PA),USA,Undrafted,Undrafted,Undrafted,9,3.1,1.3,1.2,-13.1,0.033,0.129,0.197,0.438,0.22
256,1629162,Jordan McLaughlin,1610612750,MIN,26.0,6-0,72,185,Southern California,USA,Undrafted,Undrafted,Undrafted,31,3.6,1.5,2.9,8.6,0.029,0.064,0.112,0.507,0.231
